website,name,location,distance,score,reviews,type,type2,day,price
https://www.booking.com/hotel/de/ruby-lilly-munich.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1829149&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=03366357220400c3&srepoch=1715004477&all_sr_blocks=212509002_96251038_0_2_0&highlighted_blocks=212509002_96251038_0_2_0&matching_block_id=212509002_96251038_0_2_0&sr_pri_blocks=212509002_96251038_0_2_0__15400&from_sustainable_property_sr=1&from=searchresults&map=1,Ruby Lilly Hotel Munich,"Maxvorstadt, Munich",Show on map,8.1,"3,879 reviews",2,1 large double bed,"1 night, 1 adult",€ 154
https://www.booking.com/hotel/de/abasto-feldmoching.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1829149&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=03366357220400c3&srepoch=1715004477&all_sr_blocks=665617902_0_1_0_0&highlighted_blocks=665617902_0_1_0_0&matching_block_id=665617902_0_1_0_0&sr_pri_blocks=665617902_0_1_0_0__7807&from_sustainable_property_sr=1&from=searchresults&map=1,Abasto Hotel München Feldmoching,"Feldmoching - Hasenbergl, Munich",Show on map,8.3,"4,455 reviews",2,2 single beds,"1 night, 1 adult",€ 78
https://www.booking.com/hotel/de/the-rilano-hotel-munchen.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1829149&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=03366357220400c3&srepoch=1715004477&all_sr_blocks=4391521_193961707_2_34_0&highlighted_blocks=4391521_193961707_2_34_0&matching_block_id=4391521_193961707_2_34_0&sr_pri_blocks=4391521_193961707_2_34_0__7280&from_sustainable_property_sr=1&from=searchresults&map=1,The Rilano Hotel München,"Schwabing-Freimann, Munich",Show on map,7.8,"1,246 reviews",2,1 large double bed,"1 night, 1 adult",€ 73
https://www.booking.com/hotel/de/germania-gmbh.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1829149&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=03366357220400c3&srepoch=1715004477&all_sr_blocks=541577749_202517402_0_2_0&highlighted_blocks=541577749_202517402_0_2_0&matching_block_id=541577749_202517402_0_2_0&sr_pri_blocks=541577749_202517402_0_2_0__15295&from_sustainable_property_sr=1&from=searchresults&map=1,Boutique Hotel Germania,"Ludwigsvorstadt, Munich",Show on map,7.8,"8,848 reviews",2,2 bunk beds,"1 night, 1 adult",€ 153
https://www.booking.com/hotel/de/selectcaratmunchen.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1829149&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=03366357220400c3&srepoch=1715004477&all_sr_blocks=6086602_384179832_0_0_0&highlighted_blocks=6086602_384179832_0_0_0&matching_block_id=6086602_384179832_0_0_0&sr_pri_blocks=6086602_384179832_0_0_0__11385&from_sustainable_property_sr=1&from=searchresults&map=1,myMINGA13 - Hotel & serviced Apartments,"Ludwigsvorstadt, Munich",Show on map,7.9,"1,014 reviews",2,1 single bed,"1 night, 1 adult",€ 114
https://www.booking.com/hotel/de/mk-munchen-city.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1829149&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=03366357220400c3&srepoch=1715004477&all_sr_blocks=187094201_92133829_1_2_0&highlighted_blocks=187094201_92133829_1_2_0&matching_block_id=187094201_92133829_1_2_0&sr_pri_blocks=187094201_92133829_1_2_0__10500&from_sustainable_property_sr=1&from=searchresults&map=1,mk | hotel münchen city,"Ludwigsvorstadt, Munich",Show on map,7.5,"1,990 reviews",2,1 single bed,"1 night, 1 adult",€ 105
https://www.booking.com/hotel/de/b-amp-b-munchen-hbf.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1829149&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=03366357220400c3&srepoch=1715004477&all_sr_blocks=792469601_339028843_1_2_0&highlighted_blocks=792469601_339028843_1_2_0&matching_block_id=792469601_339028843_1_2_0&sr_pri_blocks=792469601_339028843_1_2_0__11900&from_sustainable_property_sr=1&from=searchresults&map=1,B&B Hotel München-Hbf,"Ludwigsvorstadt, Munich",Show on map,7.8,"3,349 reviews",2,1 double bed,"1 night, 1 adult",€ 119
https://www.booking.com/hotel/de/winters-munchen-city.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1829149&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=03366357220400c3&srepoch=1715004477&all_sr_blocks=6151531_119876511_1_2_0&highlighted_blocks=6151531_119876511_1_2_0&matching_block_id=6151531_119876511_1_2_0&sr_pri_blocks=6151531_119876511_1_2_0__9200&from=searchresults&map=1,Sure Hotel by Best Western Muenchen Hauptbahnhof,"Maxvorstadt, Munich",Show on map,7.2,"4,924 reviews",2,1 single bed,"1 night, 1 adult",€ 92
https://www.booking.com/hotel/de/motel-one-munchen-haidhausen.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1829149&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=03366357220400c3&srepoch=1715004477&all_sr_blocks=471286902_172749923_1_2_0&highlighted_blocks=471286902_172749923_1_2_0&matching_block_id=471286902_172749923_1_2_0&sr_pri_blocks=471286902_172749923_1_2_0__9900&from_sustainable_property_sr=1&from=searchresults&map=1,Motel One München-Haidhausen,"Au-Haidhausen, Munich",Show on map,8.7,"3,545 reviews",2,1 double bed,"1 night, 1 adult",€ 99
https://www.booking.com/hotel/de/kingscentermuenchen.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1829149&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=03366357220400c3&srepoch=1715004477&all_sr_blocks=6147002_378320051_1_2_0&highlighted_blocks=6147002_378320051_1_2_0&matching_block_id=6147002_378320051_1_2_0&sr_pri_blocks=6147002_378320051_1_2_0__14060&from_sustainable_property_sr=1&from=searchresults&map=1,King's Hotel Center Superior,"Maxvorstadt, Munich",Show on map,8.7,"4,127 reviews",2,1 large double bed,"1 night, 1 adult",€ 141
