website,name,location,distance,score,reviews,type,type2,day,price
https://www.booking.com/hotel/de/dorint-hamburger-eppendorf.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004922&all_sr_blocks=30542402_195728333_1_2_0&highlighted_blocks=30542402_195728333_1_2_0&matching_block_id=30542402_195728333_1_2_0&sr_pri_blocks=30542402_195728333_1_2_0__19600&from_sustainable_property_sr=1&from=searchresults&map=1,Dorint Hotel Hamburg-Eppendorf,"Eppendorf, Hamburg",4.6 km from centre,8.2,"5,327 reviews",Standard Double Room,1 large double bed,"1 night, 1 adult",€ 196
https://www.booking.com/hotel/de/raffleshotelvierjahreszeiten.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004922&all_sr_blocks=6048211_338447203_1_2_0&highlighted_blocks=6048211_338447203_1_2_0&matching_block_id=6048211_338447203_1_2_0&sr_pri_blocks=6048211_338447203_1_2_0__30260&from_sustainable_property_sr=1&from=searchresults&map=1,"Fairmont Hotel Vier Jahreszeiten, Hotel des Jahres 2023 & 2024- Die 101 Besten","Hamburg Neustadt, Hamburg",0.8 km from centre,9.3,"1,179 reviews",Fairmont Single Room,1 single bed,"1 night, 1 adult",€ 303
https://www.booking.com/hotel/de/meinhotel.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004922&all_sr_blocks=6489101_147329214_0_2_0&highlighted_blocks=6489101_147329214_0_2_0&matching_block_id=6489101_147329214_0_2_0&sr_pri_blocks=6489101_147329214_0_2_0__11100&from=searchresults&map=1,meinHotel,"Hamburg Nord, Hamburg",10.2 km from centre,7.7,"2,712 reviews",Single Room,1 single bed,"1 night, 1 adult",€ 111
https://www.booking.com/hotel/de/radisson-blu-hamburg-airport.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004922&all_sr_blocks=18112401_361704974_1_2_0&highlighted_blocks=18112401_361704974_1_2_0&matching_block_id=18112401_361704974_1_2_0&sr_pri_blocks=18112401_361704974_1_2_0__19328&from_sustainable_property_sr=1&from=searchresults&map=1,"Radisson Blu Hotel, Hamburg Airport","Fuhlsbüttel, Hamburg",9.3 km from centre,8.2,"9,626 reviews",Standard Room,Multiple bed types,"1 night, 1 adult",€ 193
https://www.booking.com/hotel/de/super-8-hamburg-city.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004922&all_sr_blocks=485046708_158875206_1_2_0&highlighted_blocks=485046708_158875206_1_2_0&matching_block_id=485046708_158875206_1_2_0&sr_pri_blocks=485046708_158875206_1_2_0__15920&from_sustainable_property_sr=1&from=searchresults&map=1,Super 8 by Wyndham Hamburg Mitte,Hamburg,2.1 km from centre,7.9,"15,429 reviews",Standard Double Room,2 single beds,"1 night, 1 adult",€ 159
https://www.booking.com/hotel/de/mercure-meridian-hamburg.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004922&all_sr_blocks=6272616_374571468_1_2_0&highlighted_blocks=6272616_374571468_1_2_0&matching_block_id=6272616_374571468_1_2_0&sr_pri_blocks=6272616_374571468_1_2_0__18300&from_sustainable_property_sr=1&from=searchresults&map=1,ibis Styles Hamburg Alster City,"Barmbek Süd, Hamburg",4 km from centre,7.9,"2,255 reviews",Double Queen Room,1 large double bed,"1 night, 1 adult",€ 183
https://www.booking.com/hotel/de/hammerbrook-hostel-hamburg.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004922&all_sr_blocks=252601106_103804290_1_0_0&highlighted_blocks=252601106_103804290_1_0_0&matching_block_id=252601106_103804290_1_0_0&sr_pri_blocks=252601106_103804290_1_0_0__7600&from_sustainable_property_sr=1&from=searchresults&map=1,Hostel City Süd,"Hammerbrook, Hamburg",1.7 km from centre,6.8,563 reviews,Standard Single Room with Shared Bathroom,1 single bed,"1 night, 1 adult",€ 76
https://www.booking.com/hotel/de/prizeotel-hamburg-city.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004922&all_sr_blocks=79152509_100831763_1_2_0&highlighted_blocks=79152509_100831763_1_2_0&matching_block_id=79152509_100831763_1_2_0&sr_pri_blocks=79152509_100831763_1_2_0__17978&from_sustainable_property_sr=1&from=searchresults&map=1,prizeotel Hamburg-City,"Hammerbrook, Hamburg",1 km from centre,7.8,"22,762 reviews",Design Room,1 extra-large double bed,"1 night, 1 adult",€ 180
https://www.booking.com/hotel/de/courtyard-hamburg-airport.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004922&all_sr_blocks=7455410_274564204_0_2_0&highlighted_blocks=7455410_274564204_0_2_0&matching_block_id=7455410_274564204_0_2_0&sr_pri_blocks=7455410_274564204_0_2_0__18400&from_sustainable_property_sr=1&from=searchresults&map=1,Courtyard by Marriott Hamburg Airport,"Hamburg Nord, Hamburg",10 km from centre,8.3,"2,295 reviews","Courtyard Room, Guest room, 1 Queen",1 large double bed,"1 night, 1 adult",€ 184
https://www.booking.com/hotel/de/elyseehotelhamburg.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1785434&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=e87b4a775a41005d&srepoch=1713004922&all_sr_blocks=6183602_342262874_1_2_0&highlighted_blocks=6183602_342262874_1_2_0&matching_block_id=6183602_342262874_1_2_0&sr_pri_blocks=6183602_342262874_1_2_0__32000&from_sustainable_property_sr=1&from=searchresults&map=1,GRAND ELYSEE Hamburg,"Rothenbaum, Hamburg",1.7 km from centre,8.8,"2,716 reviews",Grand Classic Double Room,1 extra-large double bed,"1 night, 1 adult",€ 320
