website,name,location,distance,score,reviews,type,type2,day,price
https://www.booking.com/hotel/de/scandic-kurfurstendamm.de.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQe4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AvCNnrEGwAIB0gIkZTM5MThkZGItNzQ0MS00YmQ5LTgyNTQtNDg5NTRlNjU5NWJk2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-05-01&checkout=2024-05-02&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=53&sr_order=popularity&srpvid=92fd468818670023&srepoch=1713866525&all_sr_blocks=112934414_95812055_1_2_0&highlighted_blocks=112934414_95812055_1_2_0&matching_block_id=112934414_95812055_1_2_0&sr_pri_blocks=112934414_95812055_1_2_0__10100&from_sustainable_property_sr=1&from=searchresults&map=1,Scandic Berlin Kurfürstendamm,"Charlottenburg-Wilmersdorf, Berlin",Center: 3.2 km,8.1,"8,871 reviews",Single room,1 single bed,1 night,€101
https://www.booking.com/hotel/de/hotel-berlin-central-district.de.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQe4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AvCNnrEGwAIB0gIkZTM5MThkZGItNzQ0MS00YmQ5LTgyNTQtNDg5NTRlNjU5NWJk2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-05-01&checkout=2024-05-02&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=54&sr_order=popularity&srpvid=92fd468818670023&srepoch=1713866525&all_sr_blocks=6347192_287611742_0_2_0&highlighted_blocks=6347192_287611742_0_2_0&matching_block_id=6347192_287611742_0_2_0&sr_pri_blocks=6347192_287611742_0_2_0__11340&from_sustainable_property_sr=1&from=searchresults&map=1,JW Marriott Hotel Berlin,"Mitte, Berlin",Center: 1.3 km,8.4,"1,604 reviews",Classic Room with 1 King Size Bed,1 large double bed,1 night,€113
https://www.booking.com/hotel/de/easyhotel-berlin-hackescher-markt.de.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQe4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AvCNnrEGwAIB0gIkZTM5MThkZGItNzQ0MS00YmQ5LTgyNTQtNDg5NTRlNjU5NWJk2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-05-01&checkout=2024-05-02&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=55&sr_order=popularity&srpvid=92fd468818670023&srepoch=1713866525&all_sr_blocks=27531802_88932388_0_0_0&highlighted_blocks=27531802_88932388_0_0_0&matching_block_id=27531802_88932388_0_0_0&sr_pri_blocks=27531802_88932388_0_0_0__7400&from_sustainable_property_sr=1&from=searchresults&map=1,easyHotel Berlin Hackescher Markt,"Mitte, Berlin",Center: 2.2 km,7.7,"9,714 reviews",Standard double room,1 double bed,1 night,€74
https://www.booking.com/hotel/de/b-amp-b-berlin-tiergarten.de.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQe4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AvCNnrEGwAIB0gIkZTM5MThkZGItNzQ0MS00YmQ5LTgyNTQtNDg5NTRlNjU5NWJk2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-05-01&checkout=2024-05-02&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=56&sr_order=popularity&srpvid=92fd468818670023&srepoch=1713866525&all_sr_blocks=200266502_347280738_1_2_0&highlighted_blocks=200266502_347280738_1_2_0&matching_block_id=200266502_347280738_1_2_0&sr_pri_blocks=200266502_347280738_1_2_0__7035&from_sustainable_property_sr=1&from=searchresults&map=1,B&B Hotel Berlin-Tiergarten,"Charlottenburg-Wilmersdorf, Berlin",Center: 3.1 km,8,"4,641 reviews",Double room,1 double bed,1 night,€70
https://www.booking.com/hotel/de/pestana-berlin-tiergarten.de.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQe4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AvCNnrEGwAIB0gIkZTM5MThkZGItNzQ0MS00YmQ5LTgyNTQtNDg5NTRlNjU5NWJk2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-05-01&checkout=2024-05-02&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=57&sr_order=popularity&srpvid=92fd468818670023&srepoch=1713866525&all_sr_blocks=29318408_99560567_0_2_0&highlighted_blocks=29318408_99560567_0_2_0&matching_block_id=29318408_99560567_0_2_0&sr_pri_blocks=29318408_99560567_0_2_0__13575&from_sustainable_property_sr=1&from=searchresults&map=1,Pestana Berlin Tiergarten,"Mitte, Berlin",Center: 2.1 km,8,"5,498 reviews",Deluxe Double Room - Upper Floor,1 large double bed,1 night,€136
https://www.booking.com/hotel/de/mercurecheckpointcharlie.de.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQe4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AvCNnrEGwAIB0gIkZTM5MThkZGItNzQ0MS00YmQ5LTgyNTQtNDg5NTRlNjU5NWJk2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-05-01&checkout=2024-05-02&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=58&sr_order=popularity&srpvid=92fd468818670023&srepoch=1713866525&all_sr_blocks=6141148_338443669_2_2_0&highlighted_blocks=6141148_338443669_2_2_0&matching_block_id=6141148_338443669_2_2_0&sr_pri_blocks=6141148_338443669_2_2_0__11800&from_sustainable_property_sr=1&from=searchresults&map=1,Mercure Hotel & Residenz Berlin Checkpoint Charlie,"Mitte, Berlin",Center: 1.4 km,8.5,"4,506 reviews",Large double room,1 French double bed,1 night,€118
https://www.booking.com/hotel/de/royal-leonardo-berlin.de.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQe4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AvCNnrEGwAIB0gIkZTM5MThkZGItNzQ0MS00YmQ5LTgyNTQtNDg5NTRlNjU5NWJk2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-05-01&checkout=2024-05-02&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=59&sr_order=popularity&srpvid=92fd468818670023&srepoch=1713866525&all_sr_blocks=2541802_95149203_0_2_0&highlighted_blocks=2541802_95149203_0_2_0&matching_block_id=2541802_95149203_0_2_0&sr_pri_blocks=2541802_95149203_0_2_0__10268&from_sustainable_property_sr=1&from=searchresults&map=1,Leonardo Royal Hotel Berlin Alexanderplatz,"Friedrichshain-Kreuzberg, Berlin",Center: 3.4 km,8.4,"11,576 reviews",Comfort Double/Twin Room,Beds: 1 double bed or 2 single beds,1 night,€103
https://www.booking.com/hotel/de/the-mandala-berlin.de.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQe4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AvCNnrEGwAIB0gIkZTM5MThkZGItNzQ0MS00YmQ5LTgyNTQtNDg5NTRlNjU5NWJk2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-05-01&checkout=2024-05-02&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=60&sr_order=popularity&srpvid=92fd468818670023&srepoch=1713866525&all_sr_blocks=6572701_97229273_2_2_0&highlighted_blocks=6572701_97229273_2_2_0&matching_block_id=6572701_97229273_2_2_0&sr_pri_blocks=6572701_97229273_2_2_0__18000&from_sustainable_property_sr=1&from=searchresults&map=1,The Mandala Suites,"Mitte, Berlin",Center: 1 km,9,"1,523 reviews",Studio,1 double bed,1 night,€180
https://www.booking.com/hotel/de/mikon-eastgate.de.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQe4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AvCNnrEGwAIB0gIkZTM5MThkZGItNzQ0MS00YmQ5LTgyNTQtNDg5NTRlNjU5NWJk2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-05-01&checkout=2024-05-02&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=61&sr_order=popularity&srpvid=92fd468818670023&srepoch=1713866525&all_sr_blocks=7218317_309331134_0_2_0&highlighted_blocks=7218317_309331134_0_2_0&matching_block_id=7218317_309331134_0_2_0&sr_pri_blocks=7218317_309331134_0_2_0__6900&from_sustainable_property_sr=1&from=searchresults&map=1,Mikon Eastgate Hotel - City Centre,"Mitte, Berlin",Center: 1.4 km,7.2,"4,172 reviews",Budget single room,1 single bed,1 night,€69
https://www.booking.com/hotel/de/aquino-tagungszentrum.de.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQe4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AvCNnrEGwAIB0gIkZTM5MThkZGItNzQ0MS00YmQ5LTgyNTQtNDg5NTRlNjU5NWJk2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-05-01&checkout=2024-05-02&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=62&sr_order=popularity&srpvid=92fd468818670023&srepoch=1713866525&all_sr_blocks=4558601_322805157_0_2_0&highlighted_blocks=4558601_322805157_0_2_0&matching_block_id=4558601_322805157_0_2_0&sr_pri_blocks=4558601_322805157_0_2_0__12075&from_sustainable_property_sr=1&from=searchresults&map=1,Hotel Aquino Berlin,"Mitte, Berlin",Center: 1.4 km,8.5,"3,105 reviews",Single room,1 single bed,1 night,€121
https://www.booking.com/hotel/de/nordic-berlin-mitte.de.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQe4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AvCNnrEGwAIB0gIkZTM5MThkZGItNzQ0MS00YmQ5LTgyNTQtNDg5NTRlNjU5NWJk2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-05-01&checkout=2024-05-02&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=63&sr_order=popularity&srpvid=92fd468818670023&srepoch=1713866525&all_sr_blocks=30781113_91471809_2_2_0&highlighted_blocks=30781113_91471809_2_2_0&matching_block_id=30781113_91471809_2_2_0&sr_pri_blocks=30781113_91471809_2_2_0__8299&from_sustainable_property_sr=1&from=searchresults&map=1,Hotel Berlin Mitte by Campanile,"Mitte, Berlin",Center: 1.5 km,7.7,"1,751 reviews",Standard double or twin room,Beds: 1 double bed or 2 single beds,1 night,€83
https://www.booking.com/hotel/de/h-hotel-berlin-mitte.de.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQe4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AvCNnrEGwAIB0gIkZTM5MThkZGItNzQ0MS00YmQ5LTgyNTQtNDg5NTRlNjU5NWJk2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-05-01&checkout=2024-05-02&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=64&sr_order=popularity&srpvid=92fd468818670023&srepoch=1713866525&all_sr_blocks=6158102_380547097_1_1_0&highlighted_blocks=6158102_380547097_1_1_0&matching_block_id=6158102_380547097_1_1_0&sr_pri_blocks=6158102_380547097_1_1_0__11800&from_sustainable_property_sr=1&from=searchresults&map=1,H+ Hotel Berlin Mitte,"Mitte, Berlin",Center: 1.6 km,8.4,"8,820 reviews",Comfort Double/Twin Room,Beds: 1 double bed or 2 single beds,1 night,€118
https://www.booking.com/hotel/de/gendarmenmarkt.de.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQe4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AvCNnrEGwAIB0gIkZTM5MThkZGItNzQ0MS00YmQ5LTgyNTQtNDg5NTRlNjU5NWJk2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-05-01&checkout=2024-05-02&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=65&sr_order=popularity&srpvid=92fd468818670023&srepoch=1713866525&all_sr_blocks=6442648_94283346_1_2_0&highlighted_blocks=6442648_94283346_1_2_0&matching_block_id=6442648_94283346_1_2_0&sr_pri_blocks=6442648_94283346_1_2_0__19189&from_sustainable_property_sr=1&from=searchresults&map=1,"Hotel Luc, Autograph Collection","Mitte, Berlin",Center: 1 km,8.9,594 reviews,Luc Room with queen size bed,1 double bed,1 night,€192
https://www.booking.com/hotel/de/marriott-am-potsdamer-platz.de.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQe4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AvCNnrEGwAIB0gIkZTM5MThkZGItNzQ0MS00YmQ5LTgyNTQtNDg5NTRlNjU5NWJk2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-05-01&checkout=2024-05-02&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=66&sr_order=popularity&srpvid=92fd468818670023&srepoch=1713866525&all_sr_blocks=7395303_265772873_1_2_0&highlighted_blocks=7395303_265772873_1_2_0&matching_block_id=7395303_265772873_1_2_0&sr_pri_blocks=7395303_265772873_1_2_0__21945&from_sustainable_property_sr=1&from=searchresults&map=1,Berlin Marriott Hotel,"Mitte, Berlin",Center: 0.6 km,8.6,"2,698 reviews",Deluxe Room with 1 King Size Bed,1 large double bed,1 night,€219
https://www.booking.com/hotel/de/grimm-s.de.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQe4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AvCNnrEGwAIB0gIkZTM5MThkZGItNzQ0MS00YmQ5LTgyNTQtNDg5NTRlNjU5NWJk2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-05-01&checkout=2024-05-02&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=67&sr_order=popularity&srpvid=92fd468818670023&srepoch=1713866525&all_sr_blocks=26475701_374108127_1_2_0&highlighted_blocks=26475701_374108127_1_2_0&matching_block_id=26475701_374108127_1_2_0&sr_pri_blocks=26475701_374108127_1_2_0__9975&from_sustainable_property_sr=1&from=searchresults&map=1,Grimm's Berlin Mitte,"Mitte, Berlin",Center: 2.1 km,8.4,"3,022 reviews",Single room,1 single bed,1 night,€100
https://www.booking.com/hotel/de/zoo-berlin.de.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQe4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AvCNnrEGwAIB0gIkZTM5MThkZGItNzQ0MS00YmQ5LTgyNTQtNDg5NTRlNjU5NWJk2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-05-01&checkout=2024-05-02&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=68&sr_order=popularity&srpvid=92fd468818670023&srepoch=1713866525&all_sr_blocks=113986108_91476735_0_2_0&highlighted_blocks=113986108_91476735_0_2_0&matching_block_id=113986108_91476735_0_2_0&sr_pri_blocks=113986108_91476735_0_2_0__13950&from_sustainable_property_sr=1&from=searchresults&map=1,Hotel Zoo Berlin,"Charlottenburg-Wilmersdorf, Berlin",Center: 3.5 km,8.7,"2,417 reviews",Petit room,Beds: 1 double bed or 2 single beds,1 night,€140
https://www.booking.com/hotel/de/crownplazaberlincitycentre.de.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQe4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AvCNnrEGwAIB0gIkZTM5MThkZGItNzQ0MS00YmQ5LTgyNTQtNDg5NTRlNjU5NWJk2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-05-01&checkout=2024-05-02&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=69&sr_order=popularity&srpvid=92fd468818670023&srepoch=1713866525&all_sr_blocks=6056823_376233878_1_34_0&highlighted_blocks=6056823_376233878_1_34_0&matching_block_id=6056823_376233878_1_34_0&sr_pri_blocks=6056823_376233878_1_34_0__12758&from_sustainable_property_sr=1&from=searchresults&map=1,"Crowne Plaza Berlin City Center Ku'damm, an IHG Hotel","Charlottenburg, Berlin",Center: 2.8 km,8.3,"5,562 reviews",standard room,Several types of beds,1 night,€128
https://www.booking.com/hotel/de/the-mandala.de.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQe4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AvCNnrEGwAIB0gIkZTM5MThkZGItNzQ0MS00YmQ5LTgyNTQtNDg5NTRlNjU5NWJk2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-05-01&checkout=2024-05-02&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=70&sr_order=popularity&srpvid=92fd468818670023&srepoch=1713866525&all_sr_blocks=6339205_91460370_0_2_0&highlighted_blocks=6339205_91460370_0_2_0&matching_block_id=6339205_91460370_0_2_0&sr_pri_blocks=6339205_91460370_0_2_0__20700&from_sustainable_property_sr=1&from=searchresults&map=1,The Mandala Hotel,"Mitte, Berlin",Center: 0.8 km,9,"1,800 reviews",Studio,1 double bed,1 night,€207
https://www.booking.com/hotel/de/augustamedotel.de.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQe4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AvCNnrEGwAIB0gIkZTM5MThkZGItNzQ0MS00YmQ5LTgyNTQtNDg5NTRlNjU5NWJk2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-05-01&checkout=2024-05-02&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=71&sr_order=popularity&srpvid=92fd468818670023&srepoch=1713866525&all_sr_blocks=6025601_97005227_0_2_0&highlighted_blocks=6025601_97005227_0_2_0&matching_block_id=6025601_97005227_0_2_0&sr_pri_blocks=6025601_97005227_0_2_0__8820&from_sustainable_property_sr=1&from=searchresults&map=1,Hotel Augusta Am Kurfürstendamm,"Charlottenburg-Wilmersdorf, Berlin",Center: 3.7 km,8.1,"2,906 reviews",Single room,1 single bed,1 night,€88
https://www.booking.com/hotel/de/expressbyholidayinnberlin.de.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQe4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AvCNnrEGwAIB0gIkZTM5MThkZGItNzQ0MS00YmQ5LTgyNTQtNDg5NTRlNjU5NWJk2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-05-01&checkout=2024-05-02&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=72&sr_order=popularity&srpvid=92fd468818670023&srepoch=1713866525&all_sr_blocks=6205924_266494796_2_1_0&highlighted_blocks=6205924_266494796_2_1_0&matching_block_id=6205924_266494796_2_1_0&sr_pri_blocks=6205924_266494796_2_1_0__13020&from_sustainable_property_sr=1&from=searchresults&map=1,"Holiday Inn Express Berlin City Center, an IHG Hotel","Friedrichshain-Kreuzberg, Berlin",Center: 1.7 km,8.2,"12,023 reviews",Standard Queen Room,1 double bed,1 night,€130
https://www.booking.com/hotel/de/grand-hyatt-berlin.de.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQe4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AvCNnrEGwAIB0gIkZTM5MThkZGItNzQ0MS00YmQ5LTgyNTQtNDg5NTRlNjU5NWJk2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-05-01&checkout=2024-05-02&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=73&sr_order=popularity&srpvid=92fd468818670023&srepoch=1713866532&all_sr_blocks=6929042_343784450_2_2_0&highlighted_blocks=6929042_343784450_2_2_0&matching_block_id=6929042_343784450_2_2_0&sr_pri_blocks=6929042_343784450_2_2_0__21420&from_sustainable_property_sr=1&from=searchresults&map=1,Grand Hyatt Berlin,"Mitte, Berlin",Center: 1 km,8.8,"2,700 reviews",Twin room,2 single beds,1 night,€214
https://www.booking.com/hotel/de/indigo.de.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQe4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AvCNnrEGwAIB0gIkZTM5MThkZGItNzQ0MS00YmQ5LTgyNTQtNDg5NTRlNjU5NWJk2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-05-01&checkout=2024-05-02&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=74&sr_order=popularity&srpvid=92fd468818670023&srepoch=1713866532&all_sr_blocks=35080326_376233903_1_2_0&highlighted_blocks=35080326_376233903_1_2_0&matching_block_id=35080326_376233903_1_2_0&sr_pri_blocks=35080326_376233903_1_2_0__9728&from_sustainable_property_sr=1&from=searchresults&map=1,"Hotel Indigo Berlin – Ku'damm, an IHG Hotel","Charlottenburg-Wilmersdorf, Berlin",Center: 3.4 km,8.5,"1,343 reviews",Standard double room - barrier-free,1 French double bed,1 night,€97
https://www.booking.com/hotel/de/leonardo-hotel-berlin.de.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQe4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AvCNnrEGwAIB0gIkZTM5MThkZGItNzQ0MS00YmQ5LTgyNTQtNDg5NTRlNjU5NWJk2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-05-01&checkout=2024-05-02&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=75&sr_order=popularity&srpvid=92fd468818670023&srepoch=1713866532&all_sr_blocks=2542203_95149206_0_2_0&highlighted_blocks=2542203_95149206_0_2_0&matching_block_id=2542203_95149206_0_2_0&sr_pri_blocks=2542203_95149206_0_2_0__8290&from_sustainable_property_sr=1&from=searchresults&map=1,Leonardo Hotel Berlin,"Charlottenburg-Wilmersdorf, Berlin",Center: 4.9 km,7.9,"10,993 reviews",Comfort double room,1 French double bed,1 night,€83
https://www.booking.com/hotel/de/berlin_lindenerkudamm.de.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQe4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AvCNnrEGwAIB0gIkZTM5MThkZGItNzQ0MS00YmQ5LTgyNTQtNDg5NTRlNjU5NWJk2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-05-01&checkout=2024-05-02&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=76&sr_order=popularity&srpvid=92fd468818670023&srepoch=1713866532&all_sr_blocks=6107029_374367758_2_2_0&highlighted_blocks=6107029_374367758_2_2_0&matching_block_id=6107029_374367758_2_2_0&sr_pri_blocks=6107029_374367758_2_2_0__9870&from_sustainable_property_sr=1&from=searchresults&map=1,"Lindner Hotel Berlin Ku'damm, part of JdV by Hyatt","Charlottenburg-Wilmersdorf, Berlin",Center: 3.5 km,8.3,"3,081 reviews",Queen room,1 double bed,1 night,€99
https://www.booking.com/hotel/de/hotelesplanadeberlin.de.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQe4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AvCNnrEGwAIB0gIkZTM5MThkZGItNzQ0MS00YmQ5LTgyNTQtNDg5NTRlNjU5NWJk2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-05-01&checkout=2024-05-02&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=77&sr_order=popularity&srpvid=92fd468818670023&srepoch=1713866532&all_sr_blocks=6047742_125972231_1_42_0&highlighted_blocks=6047742_125972231_1_42_0&matching_block_id=6047742_125972231_1_42_0&sr_pri_blocks=6047742_125972231_1_42_0__14081&from_sustainable_property_sr=1&from=searchresults&map=1,Sheraton Berlin Grand Hotel Esplanade,"Mitte, Berlin",Center: 1.9 km,7.8,"1,729 reviews",Classic double room,1 large double bed,1 night,€141
https://www.booking.com/hotel/de/ibispotsdamerplatz.de.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQe4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AvCNnrEGwAIB0gIkZTM5MThkZGItNzQ0MS00YmQ5LTgyNTQtNDg5NTRlNjU5NWJk2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-05-01&checkout=2024-05-02&dest_id=-1746443&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=78&sr_order=popularity&srpvid=92fd468818670023&srepoch=1713866532&all_sr_blocks=6163413_338443723_2_2_0&highlighted_blocks=6163413_338443723_2_2_0&matching_block_id=6163413_338443723_2_2_0&sr_pri_blocks=6163413_338443723_2_2_0__8835&from_sustainable_property_sr=1&from=searchresults&map=1,ibis Berlin City Potsdamer Platz,"Friedrichshain-Kreuzberg, Berlin",Center: 1.4 km,7.7,"3,373 reviews",Standard double room,1 double bed,1 night,€88
