website,name,location,distance,score,reviews,type,type2,day,price,city
https://www.booking.com/hotel/de/h4-hotel-munchen-messe.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1829149&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=193&sr_order=popularity&srpvid=03366357220400c3&srepoch=1715004519&all_sr_blocks=71488601_381303639_0_2_0&highlighted_blocks=71488601_381303639_0_2_0&matching_block_id=71488601_381303639_0_2_0&sr_pri_blocks=71488601_381303639_0_2_0__8650&from_sustainable_property_sr=1&from=searchresults&map=1,H4 Hotel München Messe,"Trudering-Riem, Munich",Show on map,8.2,"4,751 reviews",2,2 single beds,"1 night, 1 adult",€ 87,munich
https://www.booking.com/hotel/de/gambino-cincinnati.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1829149&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=194&sr_order=popularity&srpvid=03366357220400c3&srepoch=1715004519&all_sr_blocks=220003101_97848260_1_0_0&highlighted_blocks=220003101_97848260_1_0_0&matching_block_id=220003101_97848260_1_0_0&sr_pri_blocks=220003101_97848260_1_0_0__11030&from_sustainable_property_sr=1&from=searchresults&map=1,gambino hotel CINCINNATI,"Obergiesing - Fasangarten, Munich",Show on map,8.5,"7,689 reviews",2,1 double bed,"1 night, 1 adult",€ 110,munich
https://www.booking.com/hotel/de/bold-hotels.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1829149&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=195&sr_order=popularity&srpvid=03366357220400c3&srepoch=1715004519&all_sr_blocks=0_0_1_0_0&highlighted_blocks=0_0_1_0_0&matching_block_id=0_0_1_0_0&sr_pri_blocks=0_0_1_0_0__8505&from_sustainable_property_sr=1&from=searchresults&map=1,Bold Hotel München Giesing,"Ramersdorf - Perlach, Munich",Show on map,8.1,"4,652 reviews",2,1 large double bed,"1 night, 1 adult",€ 85,munich
https://www.booking.com/hotel/de/schlicker.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1829149&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=196&sr_order=popularity&srpvid=03366357220400c3&srepoch=1715004519&all_sr_blocks=6621402_200884392_0_1_0&highlighted_blocks=6621402_200884392_0_1_0&matching_block_id=6621402_200884392_0_1_0&sr_pri_blocks=6621402_200884392_0_1_0__20400&from_sustainable_property_sr=1&from=searchresults&map=1,Hotel Schlicker,"Altstadt-Lehel, Munich",Show on map,8.6,"2,173 reviews",2,1 single bed,"1 night, 1 adult",€ 204,munich
https://www.booking.com/hotel/de/rosewood-munich.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1829149&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=197&sr_order=popularity&srpvid=03366357220400c3&srepoch=1715004519&all_sr_blocks=1025722302_375323497_2_2_0&highlighted_blocks=1025722302_375323497_2_2_0&matching_block_id=1025722302_375323497_2_2_0&sr_pri_blocks=1025722302_375323497_2_2_0__105000&from_sustainable_property_sr=1&from=searchresults&map=1,Rosewood Munich,"Altstadt-Lehel, Munich",Show on map,9.3,108 reviews,2,1 extra-large double bed,"1 night, 1 adult","€ 1,050",munich
https://www.booking.com/hotel/de/rivolimu.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1829149&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=198&sr_order=popularity&srpvid=03366357220400c3&srepoch=1715004519&all_sr_blocks=6005602_338447110_0_2_0&highlighted_blocks=6005602_338447110_0_2_0&matching_block_id=6005602_338447110_0_2_0&sr_pri_blocks=6005602_338447110_0_2_0__8500&from=searchresults&map=1,Hotel Rivoli,"Sendling-Westpark, Munich",Show on map,7.8,"1,571 reviews",2,1 single bed,"1 night, 1 adult",€ 85,munich
https://www.booking.com/hotel/de/firstsleep-griesfeldstrasse-munchen.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1829149&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=199&sr_order=popularity&srpvid=03366357220400c3&srepoch=1715004519&all_sr_blocks=279349604_387965680_2_0_0&highlighted_blocks=279349604_387965680_2_0_0&matching_block_id=279349604_387965680_2_0_0&sr_pri_blocks=279349604_387965680_2_0_0__6500&from=searchresults&map=1,FirstSleep Boardinghouse Griesfeldstrasse München,"Bogenhausen, Munich",Show on map,5.3,884 reviews,2,2 single beds,"1 night, 1 adult",€ 65,munich
https://www.booking.com/hotel/de/hapimag-resort-munchen.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1829149&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=03366357220400c3&srepoch=1715004520&all_sr_blocks=289562501_329773001_4_0_0&highlighted_blocks=289562501_329773001_4_0_0&matching_block_id=289562501_329773001_4_0_0&sr_pri_blocks=289562501_329773001_4_0_0__26460&from_sustainable_property_sr=1&from=searchresults&map=1,Hapimag Ferienwohnungen München,"Ludwigsvorstadt, Munich",Show on map,8.3,317 reviews,2,"3 beds (2 sofa beds, 1 large double)","1 night, 1 adult",€ 265,munich
https://www.booking.com/hotel/de/novotel-munchen.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1829149&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=03366357220400c3&srepoch=1715004520&all_sr_blocks=6135823_338443648_2_2_0&highlighted_blocks=6135823_338443648_2_2_0&matching_block_id=6135823_338443648_2_2_0&sr_pri_blocks=6135823_338443648_2_2_0__15555&nad_id=2bde1ad9-112a-4d96-98c4-9f468bc2cac8_3&nad_cpc=0.83&nad_track=eyJyYW5rIjoxLCJrb2RkaVRyYWNraW5nSW5mbyI6ImM2b01FOEp1UTdhbFJjVS9OOElRSlZRbkpSWXE5WnZyVjVVbHlLVkxLaG9UQWhiazFFaEVkWmJ1QmJkOFJlOTJwQ0V1OExkRjgrK3dHZmhqODB4TWJDNXpZWk83c1YzaUgrZUg4ZnBtTnRzRUlzQzlqbW5TRHVPV3hNZHZnL3pQeWNEZDNpT1o5NzE0VEFZSlhUSmoyQTJhVDdhZlU5N0FlSml5aEZoQ1k5bnlqOURyYWY2TFlkRGhlS1hsRW5NajlEZVd4dnVHMldpSHZYSXlucCt6MkUybHhJS2F5K0V5UEo3QzQ4VTh2UTZpb01JTHdpYnloZFFid0lnYjFJZUZZM3ozUkM5UDJLbzFVczRGMVlpZFJyVGhEaEk3OWU5eHVqMEp6amNEZUpHRmFpQWNpWjZ4MXM4R0JGYXU0Nk1lZ2tmdzd4QlJVc1VTWGVBTEV2QTBPelBQZDRHVE5Jb1NOdURhWml0b1B6YTM2TWkyZXc0NmlRQmNDL3pwd2s1V2NHTFFKZFYyaDYrQzBXMkNQL0tockhvbDVwUklmcFk2bUlaZWtHTlYraXJ5dUFXU1Y4QjhGQ085ak5XNnpvNVFoNWJVd3J1ak8xWUxuYUNiNFM4akhwVWhacHpwYnhZdGZQTC9ic05uTW4wcFBHU09kS2lOQitVU3hNVm51bHhVUFpKYnpJMzZGZFhVVTM5M2cwSUgrTSttZDhmc1pKUGFGMkpKSWh4dmZTVmY0czhGNm5nL0tpcFh4bElsQm1ZZWJWOG04eFlPVzJUMFVBOGxMajhFV0Y0TWIxUWZKUVRDK0J1S1ZucXpxVUk5UWRNVXZCYjVZZGdqbFBpTTA5cHNEa1I0VmltcE01eVViTTcwQ055emhEdVZ4ME9pY3NmdVdob0dXOUZ6NFRzNDBhV2pySDRyUXJ1eHI2Z3ZRV1VtL2o4NGJZNWF3WWxaYzJKZ3V4U2p1SUhzMkRGWFZYZ1pXdG9RZVFzRTdibXpreS9KTVNZdGVMaTJMRkhWVDErTFp3eXU0NGp5NCs5dHc5TXZBdUNoOTVnbzdrVzF6YlRyUlNyRjFtOFgyNXJ6c3ZSbFlOVXVTWFFNdnc2RFYyckkzWjJvTDQwL2JVZ2NERktST1Y5Um1oOEVXRis0YktJaGs3akhzUjlHdU14YWd5cVRSZ2hFZkJWVkl6Z0JGNmIrYzdENTh0bzdKTmNrMFd5bXFZZVNhOXRIWlZ4TGRUN3FkREpTUnNPRVZrSkoxSjg2ekpQT1F3cForZVZtSHNUT1FGWElRTUNVWTlhUWQvbGR2M09kL0FvZzBBRGJGUGY4aE5TODFyY3pQQVNKUUtmWlVDcGliaDdFbTRnT3oyT3VSaTcyWklabWxpZktpaWNNZVJuTjdDTTYzTkFGSXYxRENiaGc4T0dnSWQwQWU4RDVSSUZCSHIwUVh5bWJOQ1NCaWEyMEJaRHZuSGhncGxkUzdvV0VQY0xVempzQ0JjZDIzdnV4czRQRDV3TnpLaTdKbDl4L2pJRmF2TmtrRUlxWk16ZUlYQXJUYXBXNlZJNTlPRVRnZHFlM2I1bkUzYWhUYzBpUVIrMXFLUDRwVUM2M0wvLzR5d1dJQ3RGWFFqZ1cvSFRYYmd1UWZrYVhVTTJaN1hvRkloKzdBY0p1a1IyZnFhUXpHY0Jwc2pnZ05xUEJVSmJuSlQ4RGxpSnVSQXlHUTdodHl6M0tYWlNiaTRQOUFudEYwcU1mNXNuTTVnbGI1cXRsR1llM1M4Wk1EczlOaXNnMHBNcXk1OWdVOFU3V1lheXRqYWNxdEdub2t0TkJEY29RZExTVkJqZWFWRXNlQkhYNm94OWN4TVJFWGpxSjI5dThVTWNTNWo5aGhRMHhLYmdrKzZUekNPeU5VS2ovcjFSaTJUbmFveDUxTFBiMmpTNXluRlRPMU5hOFV4dmljQjdsZW5KYnVZMm54ZUpFeC92eTZMOVN5Y1Ryb2R5K3VhbUVNNFlxQjdKdFVjRHBaN21JSXVWdWVCMUxMOTNDWXh2VDl0aGpsd0wrQ0p2TDc2SWw0R3FIanJaK0R3NEczenhtT1NTdGljRU1RU2lGYkRjT3JpWDJ3ZWE2K053WGIxSEtuWFlzOC9YZmZTaXFyYVZVQmllTnR6Q3FkeEhvLzQ5eExQN2lidkV2aU9EREZBVmwrSno1dU9Kelgya3ZrTlNtdTRYNmUvZ0Nhdm10Y3ZHUDFPb05aazZnaDRVS3VYb2RTTURlamZVZ1NmR3NNSmF4TVRtVG5iL3FvKzJsVDQyUW9mZlR3ZGxiNzlxdTgrZ01NdTFRTFkrNEU3ZDJ1YnIvaFFNdW91SFBQcFRHYUthdWQ5RlhVWGR3Q1Y2U3lKbjUxek56dkJkK2toT3IrUWRxOUd0dmRMOU9zMEV2OVR5NVRKWC9sRVdBWjJodkE1SWZLUkFHdTVtOGNxUHpWMk0yTWg0MGx4ZkEyR1RKSmZXQk4vZHVhVlhJcEROaFpUQlIweFBDRzI0SzBvOEd2TGYrRXQzU1pZeVZrK1g5WTRzdnBqWWs4Y2ZRbFJITldXRmdKK3NIdDdiNHhESUV0UXZsbzdoZFNGZnhYellYMW5xdXpRcEZDUHlQRWNCTmNuT1ltaTRHSmZrekk0YkVON1pTZnFoK1ZkR3VyczZMK2dPa1ZUOTdPYXJ6ZlJRem8yRW5GM1k4TDMrSmhOa0oxNndmSkFVRHNNdUJvY2dmVDJuU3BGT25qbGVtWHFsbm1Nb29CVGRsMWQ4aFRTNE53K0xmSXUxVmI4VEJKNTRKSXhRR1VCYllnQkFEbzdVRUZGYXFDMzlObExuaXNIVnhJcDM4VStaS0lnbVpweDdhdWRCMFpLR0o0dDgvazdaaXVydzZsOThjYW9kWDQ2THBtVGdwMEhaejQrRTlucFg5OUNsckQ4MEJyWGZ1Z2kzOE5YVWlPLzdvMGpIaVRZZ3dZR0hPV0JneWg2b25LQ3lBWURsZWYxOWN4dkpLNmVSdUEwNmpGVEIxTVZRZ3UxcCs4YURMTnA3Vk12eDdRSmJOWGVXbUZwQy9aK051bmxiakdYTnoreCtSRGFDc3JlclM2UVBPTnVSRklKT0JKV0pTV2VFSFZnL0pycEdRM0cvbEV4aWFZNkJGSEUrU2RkUldmemNVbXV3Rjd5c1d3S3V0MkxNRUl3YUdUM01VMjl4cXV1bDVtSU90TXRUY3ExakFyVFNpVEJpakxMZWtwK0lKRSsxL3A2MWNOYk0vV0FCN1hsTzVxVG9UeGFUQk94bUtVQWsrclZBMFZaWk1JdzZqSzMvajFyRGtKdkU0cHlHVTNYbVZ6di9IRnNvOHRDajlVMDl5aEQ1MmFDQT0ifQ%3D%3D&from_sustainable_property_sr=1&from=searchresults&map=1,Novotel München City,"Au-Haidhausen, Munich",Show on map,8.2,Sustainability certification,2,2 single beds,,€ 156,munich
https://www.booking.com/hotel/de/ausbildungshotel-st-theresia.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1829149&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=03366357220400c3&srepoch=1715004520&all_sr_blocks=453621704_367822812_1_2_0&highlighted_blocks=453621704_367822812_1_2_0&matching_block_id=453621704_367822812_1_2_0&sr_pri_blocks=453621704_367822812_1_2_0__5200&from_sustainable_property_sr=1&from=searchresults&map=1,Ausbildungshotel St. Theresia,"Neuhausen - Nymphenburg, Munich",Show on map,8.3,"1,538 reviews",2,1 single bed,"1 night, 1 adult",€ 52,munich
https://www.booking.com/hotel/de/edenwolff.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1829149&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=03366357220400c3&srepoch=1715004520&all_sr_blocks=6010201_370468123_0_2_0&highlighted_blocks=6010201_370468123_0_2_0&matching_block_id=6010201_370468123_0_2_0&sr_pri_blocks=6010201_370468123_0_2_0__12200&from_sustainable_property_sr=1&from=searchresults&map=1,Eden Hotel Wolff,"Maxvorstadt, Munich",Show on map,8.2,"4,883 reviews",2,1 single bed,"1 night, 1 adult",€ 122,munich
https://www.booking.com/hotel/de/motel-one-munchen-city-sud.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1829149&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=03366357220400c3&srepoch=1715004520&all_sr_blocks=24742601_114193887_1_2_0&highlighted_blocks=24742601_114193887_1_2_0&matching_block_id=24742601_114193887_1_2_0&sr_pri_blocks=24742601_114193887_1_2_0__7900&from_sustainable_property_sr=1&from=searchresults&map=1,Motel One München-Campus,"Obergiesing - Fasangarten, Munich",Show on map,8.4,"6,591 reviews",2,1 double bed,"1 night, 1 adult",€ 79,munich
https://www.booking.com/hotel/de/hotelpreysing.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1829149&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=03366357220400c3&srepoch=1715004520&all_sr_blocks=9813802_386220121_1_1_0&highlighted_blocks=9813802_386220121_1_1_0&matching_block_id=9813802_386220121_1_1_0&sr_pri_blocks=9813802_386220121_1_1_0__17600&from_sustainable_property_sr=1&from=searchresults&map=1,JAMS Music Hotel Munich,"Au-Haidhausen, Munich",Show on map,8.3,"1,763 reviews",2,1 double bed,"1 night, 1 adult",€ 176,munich
https://www.booking.com/hotel/de/am-moosfeld.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1829149&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=03366357220400c3&srepoch=1715004520&all_sr_blocks=6890016_114112301_1_1_0&highlighted_blocks=6890016_114112301_1_1_0&matching_block_id=6890016_114112301_1_1_0&sr_pri_blocks=6890016_114112301_1_1_0__8770&from_sustainable_property_sr=1&from=searchresults&map=1,Hotel Am Moosfeld,"Trudering-Riem, Munich",Show on map,8.1,"10,645 reviews",2,1 single bed,"1 night, 1 adult",€ 88,munich
https://www.booking.com/hotel/de/hotelmontree.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1829149&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=03366357220400c3&srepoch=1715004520&all_sr_blocks=6047501_0_1_0_0&highlighted_blocks=6047501_0_1_0_0&matching_block_id=6047501_0_1_0_0&sr_pri_blocks=6047501_0_1_0_0__6295&from=searchresults&map=1,Hotel Montree,"Maxvorstadt, Munich",Show on map,6.3,"1,794 reviews",2,1 single bed,"1 night, 1 adult",€ 63,munich
https://www.booking.com/hotel/de/arthotel-munich.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1829149&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=03366357220400c3&srepoch=1715004520&all_sr_blocks=6694602_374126533_0_1_0&highlighted_blocks=6694602_374126533_0_1_0&matching_block_id=6694602_374126533_0_1_0&sr_pri_blocks=6694602_374126533_0_1_0__13900&from_sustainable_property_sr=1&from=searchresults&map=1,Arthotel Munich,"Ludwigsvorstadt, Munich",Show on map,8.2,"16,206 reviews",2,1 single bed,"1 night, 1 adult",€ 139,munich
https://www.booking.com/hotel/de/timehouse.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1829149&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=03366357220400c3&srepoch=1715004520&all_sr_blocks=301909001_0_1_0_0&highlighted_blocks=301909001_0_1_0_0&matching_block_id=301909001_0_1_0_0&sr_pri_blocks=301909001_0_1_0_0__12793&from_sustainable_property_sr=1&from=searchresults&map=1,Timehouse Serviced Apartments,"Schwabing-Freimann, Munich",Show on map,8.9,619 reviews,2,1 large double bed,"1 night, 1 adult",€ 128,munich
https://www.booking.com/hotel/de/atrium-hotel-munchen.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1829149&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=03366357220400c3&srepoch=1715004520&all_sr_blocks=6284237_92535074_1_2_0&highlighted_blocks=6284237_92535074_1_2_0&matching_block_id=6284237_92535074_1_2_0&sr_pri_blocks=6284237_92535074_1_2_0__14985&from_sustainable_property_sr=1&from=searchresults&map=1,Boutique Hotel Atrium München,"Ludwigsvorstadt, Munich",Show on map,8.2,"8,167 reviews",2,1 single bed,"1 night, 1 adult",€ 150,munich
https://www.booking.com/hotel/de/ruby-lilly-munich.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1829149&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=03366357220400c3&srepoch=1715004520&all_sr_blocks=212509002_96251038_0_2_0&highlighted_blocks=212509002_96251038_0_2_0&matching_block_id=212509002_96251038_0_2_0&sr_pri_blocks=212509002_96251038_0_2_0__15400&from_sustainable_property_sr=1&from=searchresults&map=1,Ruby Lilly Hotel Munich,"Maxvorstadt, Munich",Show on map,8.1,"3,879 reviews",2,1 large double bed,"1 night, 1 adult",€ 154,munich
https://www.booking.com/hotel/de/abasto-feldmoching.en-gb.html?label=gog235jc-1FCAEoggI46AdIM1gDaDuIAQGYAQm4AQfIAQzYAQHoAQH4AQyIAgGoAgO4AtG_6bAGwAIB0gIkMDQ0Njc0OGYtZGQ4OS00OTYyLWI5YTQtZTg0YzY3YTllNzAy2AIG4AIB&sid=b69adacc145c65665d7ace9a2f315147&aid=397594&ucfs=1&arphpl=1&checkin=2024-06-01&checkout=2024-06-02&dest_id=-1829149&dest_type=city&group_adults=1&req_adults=1&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=03366357220400c3&srepoch=1715004520&all_sr_blocks=665617902_0_1_0_0&highlighted_blocks=665617902_0_1_0_0&matching_block_id=665617902_0_1_0_0&sr_pri_blocks=665617902_0_1_0_0__7807&from_sustainable_property_sr=1&from=searchresults&map=1,Abasto Hotel München Feldmoching,"Feldmoching - Hasenbergl, Munich",Show on map,8.3,"4,455 reviews",2,2 single beds,"1 night, 1 adult",€ 78,munich
