website,name,score,reviews,type,duration,comment1,price,group,city
https://www.tripadvisor.com/AttractionProductReview-g187309-d12604187-Neuschwanstein_Castle_and_Linderhof_Private_Tour_from_Munich-Munich_Upper_Bavaria_.html,Neuschwanstein Castle and Linderhof Private Tour from Munich,5.0 of 5 bubbles,12,Historical Tours,6+ hours,"Bavaria is a scenic and culturally rich region of Germany, and on this fun day tour, you visit several of the highlights…",$608,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d11447821-Private_Munich_Old_Town_and_Third_Reich_Walking_Tour-Munich_Upper_Bavaria_Bavaria.html,Private Munich Old Town and Third Reich Walking Tour,5.0 of 5 bubbles,11,Historical Tours,2 hours,See the must-visit historical attractions and infamous sites connected with the Third Reich on a private 2 hour walking …,$199,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d11447826-Private_Tour_Munich_Third_Reich_Walking_Tour-Munich_Upper_Bavaria_Bavaria.html,Private Tour: Munich Third Reich Walking Tour,5.0 of 5 bubbles,10,Historical Tours,2 hours,Learn about Munich in the dark days of the Third Reich (Nazi Germany) on a 2 hour private walking tour around the city’s…,$199,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d21032881-PRIVATE_Best_Munich_Cocktail_Tour_all_inclusive-Munich_Upper_Bavaria_Bavaria.html,PRIVATE - Best Munich Cocktail Tour - all inclusive,5.0 of 5 bubbles,10,Food & Drink,3–4 hours,Get the evening started early with a historic tour of Munich's city center while visiting some of the best bars in town. …,$332,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d21095352-Neuschwanstein_Castle_and_Highline_179_Private_Tour_from_Munich-Munich_Upper_Bavar.html,Neuschwanstein Castle and Highline 179 Private Tour from Munich,5.0 of 5 bubbles,10,Historical Tours,6+ hours,"Enjoy a day full of history, fun, and a lot of thrill.
With Skip the Line service, you don't have to worry about ticket …",$664,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d11481893-Munich_1_5_Hour_Introductory_Segway_Tour-Munich_Upper_Bavaria_Bavaria.html,Munich 1.5-Hour Introductory Segway Tour,5.0 of 5 bubbles,9,Segway Tours,1–2 hours,Discover the Green Munich on an exciting 1.5-hour introductory tour with Segway PT´s. Glide around the green areas on an…,$60,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d20925365-Private_Munich_Old_Town_Historical_City_Tour-Munich_Upper_Bavaria_Bavaria.html,Private Munich Old Town & Historical City Tour,5.0 of 5 bubbles,9,Historical Tours,2 hours,Explore the highlights of Munich´s old town within the former 1st and 2nd city walls on a private 2-hour tour. This exclusive…,$552,per group,munich
,,,How to navigate Munich’s museums like a pro,"Soccer fans, art lovers, and design nerds have plenty to explore in Munich's museums.",Read now,,,,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d18473320-From_Munich_VIP_day_trip_to_Salzburg-Munich_Upper_Bavaria_Bavaria.html,From Munich: VIP day trip to Salzburg,5.0 of 5 bubbles,9,Historical Tours,8–10 hours,"A perfect day must have a plan.

We meet on time and drive together to Salzburg with a limosine or train, depending on your…",$212,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d20925418-Private_Tour_to_Neuschwanstein_Linderhof_Castle_with_Bavarian_Lunch-Munich_Upper_B.html,Private Tour to Neuschwanstein & Linderhof Castle with Bavarian Lunch,5.0 of 5 bubbles,8,Historical Tours,9–10 hours,"Enjoy an exclusive excursion on the traces of King Ludwig II of Bavaria. 

The royal time travel starts in the morning, …","$1,880",per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d19796984-Paul_s_Private_Tour_in_the_Residence_Munich-Munich_Upper_Bavaria_Bavaria.html,Paul’s Private Tour in the Residence Munich,5.0 of 5 bubbles,8,Historical Tours,2–3 hours,"Visit the Residence of Munich with local artists. The former seat of the royal family, Wittelsbach. For many centuries, …",$150,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d15847169-Personal_Shopping_in_Munich-Munich_Upper_Bavaria_Bavaria.html,Personal Shopping in Munich,5.0 of 5 bubbles,10,Shopping Tours,2 hours,"We know all the high-quality, modern brands in Munich, which are geared exclusively to your specific needs, regardless of…",$289,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d17517734-Munich_Private_Photo_Session_with_Award_Winning_Pro-Munich_Upper_Bavaria_Bavaria.html,Munich Private Photo Session with Award-Winning Pro,5.0 of 5 bubbles,7,Photo Shoots,1 hour,"Create lifetime memories in Munich on a tour with an award-winning Photographer!

You'll take home personalized photos - …",$171,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d21172827-Private_Munich_Rickshaw_City_Tour_and_English_Garden-Munich_Upper_Bavaria_Bavaria.html,Private Munich Rickshaw City Tour and English Garden,5.0 of 5 bubbles,7,City Tours,1–2 hours,"Munich can traditionally be visited excellently with a rickshaw, as the most beautiful sights and the English Garden can…",$121,per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d20183186-Dragon_Slayer_Way_Beer_Hike_Food_Experience_Private_Tour_departs_Munich-Munich_Upp.html,Dragon Slayer Way Beer Hike Food Experience Private Tour (departs Munich),5.0 of 5 bubbles,6,Food & Drink,7–9 hours,Murnau is a charming town with views of the Alps and two fine small breweries. Located on the large and beautiful Lake Staffelsee…,$210,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d11447824-Private_Munich_Bike_Tour-Munich_Upper_Bavaria_Bavaria.html,Private Munich Bike Tour,5.0 of 5 bubbles,6,Historical Tours,3 hours,Munich ranks as one of the most livable cities in the world. Among the reasons? The Bavarian capital boasts bike-friendly…,$188,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d21145999-Private_Tour_to_Lake_Konigssee_and_Salt_Mine_Berchtesgaden_with_Bavarian_Lunch-Mun.html,Private Tour to Lake Königssee and Salt Mine Berchtesgaden with Bavarian Lunch,5.0 of 5 bubbles,6,Full-day Tours,10–11 hours,"Explore the beautiful Königssee and Berchtesgaden in Southern Germany, near the Austrian border.

The full day trip starts…","$1,880",per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d21162497-Private_Instagram_Tour_to_Neuschwanstein_Linderhof_Castle_with_Bavarian_Lunch-Muni.html,Private Instagram-Tour to Neuschwanstein & Linderhof Castle with Bavarian Lunch,5.0 of 5 bubbles,6,Historical Tours,6–7 hours,"Enjoy a private excursion on the traces of King Ludwig II of Bavaria. 

The royal time travel starts in the morning, with…","$1,658",per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d20940310-Private_Munich_Beer_Hall_Hopping_with_3_Course_Menu_Free_Beer_and_Beer_Tasting-Mun.html,"Private Munich Beer Hall-Hopping with 3-Course-Menu, Free Beer and Beer-Tasting",5.0 of 5 bubbles,6,Food & Drink,3–4 hours,Visit Munich’s iconic beer halls—and indulge in Bavarian bites and beers—on this private tour. Choose from multiple convenient…,$497,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g315834-d11927201-Private_Dachau_Concentration_Camp_Tour_with_Private_Transfer_from_Munich-Dachau_Up.html,Private Dachau Concentration Camp Tour with Private Transfer from Munich,5.0 of 5 bubbles,6,Historical Tours,4–6 hours,This historical 4.5 to 6.5-hour tour is conducted by a qualified Dachau Concentration Camp Memorial site guide. You will…,$625,per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d24858078-Light_Hiking_Tour_in_the_Bavarian_Alps_from_Munich-Munich_Upper_Bavaria_Bavaria.html,Light Hiking Tour in the Bavarian Alps from Munich,5.0 of 5 bubbles,5,Rail Tours,6+ hours,Come join us on a private walking or hiking day trip in the Bavarian Alps! Munich Wanderland's day trips start from Munich…,$862,per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d17401960-Private_Car_from_Munich_to_Prague_Transfer_with_2h_Sightseeing-Munich_Upper_Bavari.html,Private Car from Munich to Prague: Transfer with 2h Sightseeing,5.0 of 5 bubbles,5,Transportation Services,6 hours,Enjoy a hassle-free arrival in Prague with our private transfer service full of wonderful experiences and insights into …,$288,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d19952648-Discover_the_Heart_of_Munich_Private_Walking_Tour-Munich_Upper_Bavaria_Bavaria.html,Discover the Heart of Munich - Private Walking Tour,5.0 of 5 bubbles,5,City Tours,2–3 hours,This is a welcoming walking tour of Munich city center. This tour gives you an overview of the most important artistic and…,$221,per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d23585859-EXCLUSiVE_SKIP_THE_CROWDS_Neuschwanstein_and_Linderhof_Castle_Tour_from_Munich_INC.html,EXCLUSiVE SKIP-THE-CROWDS Neuschwanstein and Linderhof Castle Tour from Munich INCL. TICKETS,5.0 of 5 bubbles,5,Historical Tours,570–660 minutes,"INCL. SKiP-THE-LiNE TiCKETS NEUSCHWANSTEiN & LiNDERHOF CASTLE!

The famous Fairytale Castle NEUSCHWANSTEiN is the 2nd most…",$689,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d20940128-Private_Tour_to_Hallstatt_and_Salzburg_with_Austrian_Lunch-Munich_Upper_Bavaria_Ba.html,Private Tour to Hallstatt and Salzburg with Austrian Lunch,5.0 of 5 bubbles,5,Historical Tours,11–12 hours,"Austria here we come!

The full-day trip starts in the morning, with pickup at your Munich, Berchtesgaden or Salzburg accommodation…","$2,654",per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d20956011-Private_Tour_to_Salzburg_Hohensalzburg_Castle_with_Lunch-Munich_Upper_Bavaria_Bava.html,"Private Tour to Salzburg, Hohensalzburg Castle with Lunch",5.0 of 5 bubbles,4,Historical Tours,7–8 hours,"Salzburg here we come!

The full day trip starts in the morning, with pick up at your Munich, Berchtesgaden or Salzburg …","$2,101",per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d11487408-Private_Castle_Tour_from_Munich_Neuschwanstein_Hohenschwangau_and_Linderhof-Munich.html,"Private Castle Tour from Munich: Neuschwanstein, Hohenschwangau, and Linderhof",5.0 of 5 bubbles,4,Historical Tours,8–10 hours,Enjoy this full-day private tour to visit 3 different castles in one day. The tour will begin in Munich and will include…,"$1,327",per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d12835129-Munich_Austrian_Alps_Hallstatt_and_Salzburg_Private_Day_Trip-Munich_Upper_Bavaria_.html,"Munich Austrian Alps, Hallstatt, and Salzburg Private Day Trip",5.0 of 5 bubbles,4,Historical Tours,8–10 hours,Enjoy a private visit to two different beautiful Alpine cities in one day. This 8-hour private tour for no more than 3 will…,"$1,437",per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d27482173-Neuschwanstein_Castle_and_Highline_179_Private_Tour_from_Munich-Munich_Upper_Bavar.html,Neuschwanstein Castle and Highline 179 Private Tour from Munich,5.0 of 5 bubbles,4,Historical Tours,6+ hours,"Experience a day brimming with history, excitement, and endless thrills!

With our Skip the Line service, bid farewell to…",$653,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d18908033-Third_Reich_Facts_about_WWII_Small_Group_Walking_tour-Munich_Upper_Bavaria_Bavaria.html,Third Reich - Facts about WWII : Small Group Walking tour,5.0 of 5 bubbles,3,Historical Tours,2–3 hours,"The roots of the ideology behind the Third Reich lay in the 19th century.
Mysticism, Spiritualism and the search for something…",$104,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d19843775-Premium_Private_Foodie_Experience_with_Local_all_tastings_included-Munich_Upper_Ba.html,Premium Private Foodie Experience with Local - all tastings included,5.0 of 5 bubbles,3,Food & Drink,3–4 hours,This is your chance to experience the Munich food culture exactly the way you want it! Our local food guides will customize…,$277,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d16702831-Innsbruck_and_Swarovski_Crystal_World_Private_Tour_from_Munich-Munich_Upper_Bavari.html,Innsbruck and Swarovski Crystal World Private Tour from Munich,5.0 of 5 bubbles,3,Architecture Tours,6+ hours,"Visit the Swarovski Crystal World, this world of art in the Alpine mountains of Tyrol which attracts

countless visitors…",$634,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d24071856-Private_Transfer_from_Munich_to_Vilshofen_with_2_hours_for_sightseeing-Munich_Uppe.html,Private Transfer from Munich to Vilshofen with 2 hours for sightseeing,5.0 of 5 bubbles,3,Transportation Services,4 hours,Enjoy a comfortable and easy way to connect between two unique cities with our private door-to-door transfer service. Our…,$254,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d19783121-Paul_s_Welcome_Walking_Tour_in_Old_Town_Munich-Munich_Upper_Bavaria_Bavaria.html,Paul's Welcome Walking Tour in Old Town Munich,5.0 of 5 bubbles,3,Architecture Tours,1–2 hours,"Welcome to the capital of Bavaria, Munich. My city is now, busy, and international, but keeps historical and involving as…",$50,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d18752780-Private_Munich_ALL_IN_ONE_Tour_City_Lake_District_Conc_Camp-Munich_Upper_Bavaria_B.html,Private Munich ALL-IN-ONE Tour: City - Lake District - Conc. Camp,5.0 of 5 bubbles,3,Historical Tours,6+ hours,Make the most of your day: experience the cultural riches of the city of MUNICH as well as the breathtaking LAKE DISTRICT…,$685,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d21304275-Private_Tour_to_Linderhof_Castle_Extended_Stay_and_Snacks-Munich_Upper_Bavaria_Bav.html,Private Tour to Linderhof Castle - Extended Stay and Snacks,5.0 of 5 bubbles,3,Historical Tours,5–6 hours,"Enjoy a private excursion on the traces of King Ludwig II of Bavaria. 

The royal time travel starts in the morning, with…","$1,216",per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d20902255-Private_Tour_to_Neuschwanstein_Castle_Extended_Stay_and_Snacks-Munich_Upper_Bavari.html,Private Tour to Neuschwanstein Castle - Extended Stay and Snacks,5.0 of 5 bubbles,3,Historical Tours,5–6 hours,"Enjoy a private excursion on the traces of King Ludwig II of Bavaria. 

The royal time travel starts in the morning, with…","$1,216",per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d11471849-Private_Munich_History_and_Beer_Culture_Walking_Tour-Munich_Upper_Bavaria_Bavaria.html,Private Munich History and Beer Culture Walking Tour,5.0 of 5 bubbles,3,Food & Drink,7–9 hours,Combine a day of enjoying Munich’s finest beers with the rich history of Munich. Start your 8 hour day at 10am with a traditional…,$454,per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d19008088-Paul_s_Private_Tour_Munich_Highlights-Munich_Upper_Bavaria_Bavaria.html,Paul's Private Tour Munich Highlights,5.0 of 5 bubbles,3,Private and Luxury,90–180 minutes,"This is a very easy tour, with all actual information you need to enjoy your stay in Munich.

Shopping places, public transportation…",$243,per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d11764444-Private_Munich_Old_Town_Walking_Tour-Munich_Upper_Bavaria_Bavaria.html,Private Munich Old Town Walking Tour,5.0 of 5 bubbles,3,Historical Tours,2 hours,"Explore Munich Old Town by foot on a 2 hour private tour, and see the city’s historical highlights! As you walk between …",$199,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d19783129-Castle_Nymphenburg_VIP_Tour-Munich_Upper_Bavaria_Bavaria.html,Castle Nymphenburg VIP-Tour,5.0 of 5 bubbles,3,Historical Tours,2 hours,"With this tour you not just visit a castle, but you learn about the heritage of one of the most ancient regions from Europe…",$133,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d11475751-City_Bike_and_English_Garden_Tour-Munich_Upper_Bavaria_Bavaria.html,City Bike and English Garden Tour,4.5 of 5 bubbles,5,Nature and Wildlife Tours,3–4 hours,"See Munich on two wheels during this half-day bicycle tour. At a leisurely pace, discover landmarks like the lively Marienplatz…",$39,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d14083995-Private_Eagle_s_Nest_Tour_from_Munich_ending_in_Salzburg-Munich_Upper_Bavaria_Bava.html,Private Eagle's Nest Tour from Munich ending in Salzburg,5.0 of 5 bubbles,5,Historical Tours,6+ hours,Get access to the Eagle’s Nest and beautiful views of the Bavarian Alps on a customized private tour. Save yourself the …,$658,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d17335402-Visit_the_Alte_Pinakothek_Munich_with_Paul-Munich_Upper_Bavaria_Bavaria.html,Visit the Alte Pinakothek Munich with Paul,5.0 of 5 bubbles,2,Historical Tours,2 hours,The Alte Pinakothek (or picture gallery) Museum in Munich is a one-way ticket to exploring history and creativity all in…,$105,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d19348042-Private_2_5_hour_city_tour_of_Munich_with_driver_guide-Munich_Upper_Bavaria_Bavari.html,Private 2.5 hour city tour of Munich with driver/guide,5.0 of 5 bubbles,2,Historical Tours,2–3 hours,"Munich is known for its beautiful parks, many museums, and beautiful palaces. Make the best of your time in the city and…",$365,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d12469833-Munich_Oktoberfest_All_Inclusive_Camping_Package-Munich_Upper_Bavaria_Bavaria.html,Munich Oktoberfest All-Inclusive Camping Package,5.0 of 5 bubbles,2,Food & Drink,2 days,"Oktoberfest is our favourite traditional beer festival in Europe. You'll love it as well, as long as you love chugging steins…",$160,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d15045429-Munich_Night_Tour_with_a_Local_Private_100_Personalized-Munich_Upper_Bavaria_Bavar.html,Munich Night Tour with a Local: Private & 100% Personalized,5.0 of 5 bubbles,2,Historical Tours,4 hours,You’ll join one of our local Munich hosts to discover the nocturnal side of Munich. You could kick off the evening at a …,$206,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d20026458-Football_and_Sports_Tour_in_Munich-Munich_Upper_Bavaria_Bavaria.html,Football and Sports Tour in Munich,5.0 of 5 bubbles,2,Historical Tours,5 hours,"Munich is a city with a rich history of sport, and there are numerous stories, anecdotes and details that deserve to be …",$996,per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d17348774-Munich_Art_and_Culture_The_beginning-Munich_Upper_Bavaria_Bavaria.html,Munich Art and Culture - The beginning,5.0 of 5 bubbles,2,Historical Tours,2–3 hours,"During this tour, my guides or me will present the sponsors of our cultural treasures and traditions and provide the actual…",$100,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d17486137-Private_Transfer_from_Munich_to_Salzburg_with_2_hours_for_sightseeing-Munich_Upper.html,Private Transfer from Munich to Salzburg with 2 hours for sightseeing,5.0 of 5 bubbles,2,Transportation Services,4–6 hours,Enjoy a hassle-free arrival in Salzburg with our private door-to-door transfer service full of wonderful authentic insights…,$260,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d21163263-Comfort_Mini_Van_Professional_and_FRiENDLY_Guide_CUSTOMiZED_MULTI_DAY_TOURS_from_M.html,Comfort Mini-Van & Professional and FRiENDLY Guide: CUSTOMiZED MULTI-DAY TOURS from Munich,5.0 of 5 bubbles,1,Historical Tours,2 days,This tailor-made private journey as with a good friend leaves nothing to be desired. With this exclusive 2- or multi-day…,"$1,286",per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d12577952-Private_Departure_Munich_City_to_Munich_Airport_by_Luxury_Van-Munich_Upper_Bavaria.html,Private Departure Munich City to Munich Airport by Luxury Van,5.0 of 5 bubbles,1,Transportation Services,40 minutes,Why spend your precious time waiting in long shuttle or taxi lines. Avoid the language barrier and currency exchange. Travel…,$101,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d19440310-Soccer_2x_Tickets_Kat_1_FC_Bayern_Munich_Allianz_Arena_Munich-Munich_Upper_Bavaria.html,Soccer 2x Tickets Kat.1 FC Bayern Munich Allianz Arena Munich,5.0 of 5 bubbles,1,Attractions & Museums,2 hours,"Look forward to an eventful day in the Allianz Arena. Experience FC Bayern in the Bundesliga up close.

With this purchase…",$331,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d23770327-Guided_Nymphenburg_Palace_Tour_with_Transfers_skip_the_line-Munich_Upper_Bavaria_B.html,Guided Nymphenburg Palace Tour with Transfers & skip the line.,5.0 of 5 bubbles,1,Historical Tours,2–5 hours,"Discover the secrets of Bavaria's baroque pearl, the majestic Nymphenburg Palace, with a Licensed Guide. Immerse yourself…",$238,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d12567354-Munich_One_Day_Tour_with_a_Local_100_Personalized_Private-Munich_Upper_Bavaria_Bav.html,Munich One Day Tour with a Local: 100% Personalized & Private,5.0 of 5 bubbles,1,Historical Tours,6+ hours,"There's so much to experience in Munich and while you couldn't possibly see it all in a few hours, you could have fun trying…",$247,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d23750026-Munich_Residenz_Palace_Museum_and_Treasury_Private_Tour-Munich_Upper_Bavaria_Bavar.html,"Munich Residenz Palace, Museum and Treasury Private Tour",5.0 of 5 bubbles,1,Historical Tours,2–5 hours,"Discover the architectural and artistic splendor of Munich Residenz on a guided tour of the palace interiors, the museum…",$258,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d17447868-Private_Transfer_from_Munich_to_Vienna_with_2_hours_for_sightseeing-Munich_Upper_B.html,Private Transfer from Munich to Vienna with 2 hours for sightseeing,5.0 of 5 bubbles,1,Transportation Services,5–6 hours,Embark on a seamless journey with our private door-to-door transfer service. From the moment our experienced local driver…,$360,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d12526219-Munich_Highlights_3_Hour_Private_Walking_Tour-Munich_Upper_Bavaria_Bavaria.html,Munich Highlights 3-Hour Private Walking Tour,5.0 of 5 bubbles,1,Historical Tours,3 hours,Start with a morning pickup from your personal guide from your hotel or apartment. From there you will see several Munich…,$354,per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d11455328-A_Private_Day_Tour_of_the_Zugspitze_mountain_from_Munich_Germany-Munich_Upper_Bava.html,A Private Day Tour of the Zugspitze mountain from Munich Germany,5.0 of 5 bubbles,1,Historical Tours,6 hours,The perfect way to explore the Alps! This full day tour begins in Munich at your hotel and brings you into the heart of …,$663,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d25926008-Full_Day_Private_Tour_to_Kehlsteinhaus_Eagle_s_Nest_with_Lunch-Munich_Upper_Bavari.html,Full-Day Private Tour to Kehlsteinhaus (Eagle's Nest) with Lunch,5.0 of 5 bubbles,1,Historical Tours,6–7 hours,"Enjoy an exclusive excursion on the traces of the world-famous Eagle's Nest. 

The historical day trip starts in the morning…","$1,658",per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d19350321-Haunted_Munich_Ghost_Hunter_Exploration_Game-Munich_Upper_Bavaria_Bavaria.html,Haunted Munich: Ghost Hunter Exploration Game,4.5 of 5 bubbles,16,Nightlife,1–2 hours,"Embark on a quest around Munich by solving clues that will take you to the most haunted places in the city, all with the…",$7,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d15063197-Munich_Public_Walking_Tour_With_A_Professional_Guide-Munich_Upper_Bavaria_Bavaria.html,Munich Public Walking Tour With A Professional Guide,5.0 of 5 bubbles,1,Historical Tours,2 hours,"Munich is much more than centuries-old Gothic buildings, beer halls, Lederhosen and the FC Bayern Munich. The capital of…",$140,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d25800939-Konigsee_Kings_Lake_Private_Day_Van_Tour_by_Van_From_Munich-Munich_Upper_Bavaria_B.html,Königsee Kings Lake Private Day Van Tour by Van From Munich,5.0 of 5 bubbles,1,Full-day Tours,9–10 hours,"Visit the magical Königssee in the Berchtesgaden Alps of Bavaria. Explore Germany’s third deepest lake, a fjord-like body…",$526,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d20025785-Munich_During_the_Nazi_Regime_Ideology_and_Resistance-Munich_Upper_Bavaria_Bavaria.html,Munich During the Nazi Regime - Ideology and Resistance,5.0 of 5 bubbles,1,Historical Tours,3 hours,,$443,per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d25407987-Private_Day_Trip_From_Munich_To_Ingolstadt_And_Augsburg-Munich_Upper_Bavaria_Bavar.html,Private Day Trip From Munich To Ingolstadt And Augsburg,5.0 of 5 bubbles,1,Full-day Tours,7–8 hours,Visit the highlights of Augsburg and Ingolstadt on a private day trip from Munich for an unforgettable experience. The architecturally…,$348,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d19645267-Private_Airport_Transfer_from_Munich_International_Airport_MUC_to_City_Center_Muni.html,Private Airport Transfer from Munich International Airport (MUC) to City Center Munich,5.0 of 5 bubbles,1,Transportation Services,1–2 hours,"Advantages to book us!

Business Class & First Class Cars: E.G. Mercedes Benz E-Class, S-Class or V-Class (6 Seater)

✓ …",$129,per group,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d25770800-Private_Tour_to_Royal_Castle_of_Neuschwanstein_and_Hohenschwangau-Munich_Upper_Bav.html,Private Tour to Royal Castle of Neuschwanstein and Hohenschwangau,5.0 of 5 bubbles,1,Historical Tours,8–10 hours,Extend your private excursion by traveling through the magnificent Bavarian Alps in a comfortable van to reach the iconic…,$552,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g190441-d16641746-Private_Eagles_Nest_Tour_from_Salzburg_with_tour_ending_in_Munich-Salzburg_Austria.html,Private Eagles Nest Tour from Salzburg with tour ending in Munich,5.0 of 5 bubbles,1,Historical Tours,6 hours,Get access to the Eagle’s Nest and beautiful views of the Bavarian Alps on a customized private tour. Save yourself the …,$526,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d21391502-MY_GUiDE_EXCLUSiVE_PANORAMA_alpine_tour_to_INNSBRUCK_Swarovski_from_Munich-Munich_.html,MY * GUiDE EXCLUSiVE PANORAMA alpine tour to INNSBRUCK (/ Swarovski) from Munich,5.0 of 5 bubbles,1,Historical Tours,570–660 minutes,There is no better way to get to the capital of Tyrol with its famous Golden Roof: On our large panoramic tour of the Alps…,$685,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d21033939-PRIVATE_Munich_Perfect_Night_Out_Dining_and_Cocktail_Tour_Customizable-Munich_Uppe.html,PRIVATE Munich Perfect Night Out Dining and Cocktail Tour - Customizable,5.0 of 5 bubbles,1,Food & Drink,3–4 hours,Hire one of our local expert food guides and let us build your perfect night out in Munich. Enjoy a progressive dinner with…,$209,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d20080716-Explore_Munich_s_History_and_Culture_with_a_Local-Munich_Upper_Bavaria_Bavaria.html,Explore Munich’s History and Culture with a Local,5.0 of 5 bubbles,1,Historical Tours,1–2 hours,"This experience is provided by an independent Local.

Discover Munich during a 90-minute walk which tells you all you need…",$110,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d17813580-Paul_s_Private_Tour_LGBT_in_Bavaria-Munich_Upper_Bavaria_Bavaria.html,Paul's Private Tour: LGBT in Bavaria,5.0 of 5 bubbles,1,Historical Tours,2–3 hours,"The third gender is not a theory and not a lifestyle. On the other side, religion and religious morality are theories, ideologies…",$116,per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d19597057-MY_GUiDE_In_Around_BLACK_FOREST_Unique_Exclusive_3_Country_Tour_from_Munich-Munich.html,MY*GUiDE In&Around BLACK FOREST Unique & Exclusive 3-Country-Tour from Munich,5.0 of 5 bubbles,1,Historical Tours,3+ days,"See 3 Countries in 4 days on this magical tour that includes two full days in the BLACK FOREST, a medieval city on the shores…","$2,271",per adult,munich
https://www.tripadvisor.com/AttractionProductReview-g187309-d15699114-Private_Walking_Tour_in_Munich_Old_Town-Munich_Upper_Bavaria_Bavaria.html,Private Walking Tour in Munich Old Town.,5.0 of 5 bubbles,1,Walking Tours,3 hours,A guided tour to the heart of Munich is essential to learn a little bit about its identity. Considered the cultural capital…,$332,per group,munich
